sample_id,criterion_id,criterion_group,criterion_name,result,confidence_score,evidence_fragment_id,evidence_source,evidence_match_reason,reason,suggested_reviewer_action,checked_by,checked_at
HNMU-G6-R0154-STT13,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0266;LM-SGV-TIN6-4918798731#F0267;LM-SGV-TIN6-4918798731#F0266;LM-SGV-TIN6-4918798731#F0267,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0155-STT14,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0257;LM-SGV-TIN6-4918798731#F0266;LM-SGV-TIN6-4918798731#F0266,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0155-STT14,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0266;LM-SGV-TIN6-4918798731#F0257;LM-SGV-TIN6-4918798731#F0266,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0184-STT1,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0306;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0306,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0184-STT1,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0306;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0306,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0185-STT2,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0307;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0185-STT2,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0186-STT3,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0306;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0306,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0186-STT3,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0306;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0306,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0187-STT4,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0302;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0187-STT4,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0302;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0188-STT5,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0308,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0188-STT5,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0308,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0189-STT6,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0314;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0189-STT6,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0314;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0190-STT7,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0310;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0190-STT7,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0310;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0191-STT8,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0191-STT8,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0192-STT9,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0308,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0192-STT9,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0308,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0193-STT10,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0307;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0193-STT10,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0194-STT11,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0194-STT11,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0308;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0195-STT12,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0310;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0310,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0195-STT12,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0310;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0310,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0196-STT13,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0301;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0196-STT13,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0301;LM-SGV-TIN6-4918798731#F0312,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0197-STT14,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0307;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0197-STT14,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307;LM-SGV-TIN6-4918798731#F0312;LM-SGV-TIN6-4918798731#F0307,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0226-STT1,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0378;LM-SGK-TIN6-0001#F0211;LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md;shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0226-STT1,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378;LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md;shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0227-STT2,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0378;LM-SGK-TIN6-0001#F0211;LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md;shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0227-STT2,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378;LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md;shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0228-STT3,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0378;LM-SGK-TIN6-0001#F0211;LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md;shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0228-STT3,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378;LM-SGK-TIN6-0001#F0211;LM-SGV-TIN6-4918798731#F0378,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_17/tin_6_bai_17.md;shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0229-STT4,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0370;LM-SGV-TIN6-4918798731#F0373;LM-SGV-TIN6-4918798731#F0373;LM-SGV-TIN6-4918798731#F0370,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0229-STT4,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0373;LM-SGV-TIN6-4918798731#F0370;LM-SGV-TIN6-4918798731#F0373;LM-SGV-TIN6-4918798731#F0370,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_17/sgv_tin_6_bai_17.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
