sample_id,grade,lesson,position,evidence_fragment_id,evidence_material_type,evidence_lesson_title,evidence_page_start,evidence_source_markdown_path,evidence_status,evidence_match_reason,needs_learning_resource_review,consistency_issue_codes
HNMU-G6-R0077-STT6,6,Bài 6: Mạng thông tin toàn cầu,Hoạt động 1 (Tr. 27),LM-SGK-TIN6-0001#F0066,SGK,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,23,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_6/tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0078-STT7,6,Bài 6: Mạng thông tin toàn cầu,Mục 2. Kiến thức mới (Tr. 28),LM-SGK-TIN6-0001#F0065,SGK,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,23,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_6/tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0079-STT8,6,Bài 6: Mạng thông tin toàn cầu,Hình 3.1 (Tr. 27),LM-SGK-TIN6-0001#F0065,SGK,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,23,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_6/tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0080-STT9,6,Bài 6: Mạng thông tin toàn cầu,Luyện tập 1 (Tr. 31),LM-SGK-TIN6-0001#F0065,SGK,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,23,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_6/tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0081-STT10,6,Bài 6: Mạng thông tin toàn cầu,Kiểm tra (SGV Tr. 47),LM-SGV-TIN6-4918798731#F0155,SGV,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,41,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_6/sgv_tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0082-STT11,6,Bài 6: Mạng thông tin toàn cầu,Vận dụng 1 (Tr. 31),LM-SGK-TIN6-0001#F0065,SGK,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,23,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_6/tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0083-STT12,6,Bài 6: Mạng thông tin toàn cầu,Vận dụng 2 (Tr. 31),LM-SGK-TIN6-0001#F0065,SGK,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,23,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_6/tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0084-STT13,6,Bài 6: Mạng thông tin toàn cầu,Thực hành (Tr. 29),LM-SGK-TIN6-0001#F0065,SGK,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,23,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_6/tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0085-STT14,6,Bài 6: Mạng thông tin toàn cầu,Vận dụng 3 (SGV Tr. 47),LM-SGV-TIN6-4918798731#F0155,SGV,Bài 6. MẠNG THÔNG TIN TOÀN CẦU,41,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_6/sgv_tin_6_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0086-STT1,6,Bài 7: Tìm kiếm thông tin trên Internet,Mục 1. Máy tìm kiếm (Tr. 32),LM-SGK-TIN6-0001#F0081,SGK,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,28,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_7/tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0087-STT2,6,Bài 7: Tìm kiếm thông tin trên Internet,Mục 1. Máy tìm kiếm (Tr. 32),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0088-STT3,6,Bài 7: Tìm kiếm thông tin trên Internet,Bảng giải thích thuật ngữ (Tr. 83),LM-SGK-TIN6-0001#F0083,SGK,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,29,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_7/tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0089-STT4,6,Bài 7: Tìm kiếm thông tin trên Internet,Mục 1. Máy tìm kiếm (Tr. 32),LM-SGK-TIN6-0001#F0083,SGK,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,29,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_7/tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0090-STT5,6,Bài 7: Tìm kiếm thông tin trên Internet,Hoạt động 1 (Tr. 32),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0091-STT6,6,Bài 7: Tìm kiếm thông tin trên Internet,Mục 1. Lưu ý (Tr. 32),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0092-STT7,6,Bài 7: Tìm kiếm thông tin trên Internet,Hình 7.1 (Tr. 33),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0093-STT8,6,Bài 7: Tìm kiếm thông tin trên Internet,Mục 2. Các bước tìm kiếm (Tr. 33),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0094-STT9,6,Bài 7: Tìm kiếm thông tin trên Internet,Mục 2. Lưu ý (SGV Tr. 47),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0095-STT10,6,Bài 7: Tìm kiếm thông tin trên Internet,Luyện tập 1 (Tr. 35),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0096-STT11,6,Bài 7: Tìm kiếm thông tin trên Internet,Vận dụng 1 (Tr. 35),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0097-STT12,6,Bài 7: Tìm kiếm thông tin trên Internet,Vận dụng 2 (Tr. 35),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0098-STT13,6,Bài 7: Tìm kiếm thông tin trên Internet,Câu hỏi (SGV Tr. 47),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0099-STT14,6,Bài 7: Tìm kiếm thông tin trên Internet,Vận dụng 3 (SGV Tr. 47),LM-SGV-TIN6-4918798731#F0169,SGV,Bài 7. TÌM KIẾM THÔNG TIN TRÊN INTERNET,45,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_7/sgv_tin_6_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0100-STT1,6,Bài 8: Thư điện tử,Mục 1. Kiến thức mới (Tr. 36),LM-SGK-TIN6-0001#F0092,SGK,Bài 8. THƯ ĐIỆN TỬ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_8/tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0101-STT2,6,Bài 8: Thư điện tử,Mục 1. Kiến thức mới (Tr. 36),LM-SGK-TIN6-0001#F0093,SGK,Bài 8. THƯ ĐIỆN TỬ,33,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_8/tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0102-STT3,6,Bài 8: Thư điện tử,Câu hỏi (Tr. 37),LM-SGV-TIN6-4918798731#F0192,SGV,Bài 8. THƯ ĐIỆN TỬ,50,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0103-STT4,6,Bài 8: Thư điện tử,Hình 3.12 (Tr. 38),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0104-STT5,6,Bài 8: Thư điện tử,Hoạt động 1 (Tr. 36),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0105-STT6,6,Bài 8: Thư điện tử,Hoạt động 2 (Tr. 37),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0106-STT7,6,Bài 8: Thư điện tử,Mục 2. Thư điện tử (Tr. 38),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0107-STT8,6,Bài 8: Thư điện tử,Hình 3.11 (Tr. 37),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0108-STT9,6,Bài 8: Thư điện tử,Luyện tập 1 (Tr. 40),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0109-STT10,6,Bài 8: Thư điện tử,Kiểm tra (SGV Tr. 60),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0110-STT11,6,Bài 8: Thư điện tử,Vận dụng 1 (Tr. 40),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0111-STT12,6,Bài 8: Thư điện tử,Thực hành (Tr. 39),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0112-STT13,6,Bài 8: Thư điện tử,Câu hỏi (SGV Tr. 60),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0113-STT14,6,Bài 8: Thư điện tử,Vận dụng 2 (Tr. 40),LM-SGV-TIN6-4918798731#F0185,SGV,Bài 8. THƯ ĐIỆN TỬ,49,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_8/sgv_tin_6_bai_8.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0114-STT1,6,Bài 9: An toàn thông tin trên Internet,Mục 1. Kiến thức mới (Tr. 42),LM-SGK-TIN6-0001#F0119,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,41,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0115-STT2,6,Bài 9: An toàn thông tin trên Internet,Mục 1. Kiến thức mới (Tr. 42),LM-SGK-TIN6-0001#F0105,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,37,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0116-STT3,6,Bài 9: An toàn thông tin trên Internet,Hộp kiến thức (Tr. 43),LM-SGK-TIN6-0001#F0111,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,39,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0117-STT4,6,Bài 9: An toàn thông tin trên Internet,Mục 1. Tình huống (Tr. 42),LM-SGK-TIN6-0001#F0111,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,39,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0118-STT5,6,Bài 9: An toàn thông tin trên Internet,Hoạt động 1 (Tr. 42),LM-SGK-TIN6-0001#F0111,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,39,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0119-STT6,6,Bài 9: An toàn thông tin trên Internet,Mục 2. Mật khẩu (Tr. 43),LM-SGK-TIN6-0001#F0111,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,39,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0120-STT7,6,Bài 9: An toàn thông tin trên Internet,Câu hỏi 1 (Tr. 43),LM-SGK-TIN6-0001#F0111,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,39,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0121-STT8,6,Bài 9: An toàn thông tin trên Internet,Luyện tập 1 (Tr. 46),LM-SGV-TIN6-4918798731#F0232,SGV,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,59,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_9/sgv_tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0122-STT9,6,Bài 9: An toàn thông tin trên Internet,Luyện tập 2 (Tr. 46),LM-SGK-TIN6-0001#F0111,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,39,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0123-STT10,6,Bài 9: An toàn thông tin trên Internet,Câu hỏi 2 (SGV Tr. 60),LM-SGV-TIN6-4918798731#F0237,SGV,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,60,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_9/sgv_tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0124-STT11,6,Bài 9: An toàn thông tin trên Internet,Vận dụng 1 (Tr. 46),LM-SGK-TIN6-0001#F0111,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,39,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0125-STT12,6,Bài 9: An toàn thông tin trên Internet,Vận dụng 2 (Tr. 46),LM-SGK-TIN6-0001#F0121,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,41,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0126-STT13,6,Bài 9: An toàn thông tin trên Internet,Câu hỏi 5 (SGV Tr. 60),LM-SGV-TIN6-4918798731#F0241,SGV,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,60,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_9/sgv_tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0127-STT14,6,Bài 9: An toàn thông tin trên Internet,Vận dụng 3 (Tr. 46),LM-SGK-TIN6-0001#F0104,SGK,Bài 9. AN TOÀN THÔNG TIN TRÊN INTERNET,37,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_9/tin_6_bai_9.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0128-STT1,6,Bài 10: Sơ đồ tư duy,Mục 1. Kiến thức mới (Tr. 48),LM-SGK-TIN6-0001#F0125,SGK,Bài 10. SƠ ĐỒ TƯ DUY,43,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_10/tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0129-STT2,6,Bài 10: Sơ đồ tư duy,Hình 5.1 (Tr. 48),LM-SGK-TIN6-0001#F0124,SGK,Bài 10. SƠ ĐỒ TƯ DUY,42,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_10/tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0130-STT3,6,Bài 10: Sơ đồ tư duy,Hoạt động 2 (Tr. 49),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0131-STT4,6,Bài 10: Sơ đồ tư duy,Mục 3 (Tr. 50),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0132-STT5,6,Bài 10: Sơ đồ tư duy,Mục 1 (Tr. 48),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0133-STT6,6,Bài 10: Sơ đồ tư duy,Mục 1 (Tr. 48),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0134-STT7,6,Bài 10: Sơ đồ tư duy,Hoạt động 2 (Tr. 49),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0135-STT8,6,Bài 10: Sơ đồ tư duy,Mục 1 (Tr. 48),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0136-STT9,6,Bài 10: Sơ đồ tư duy,Hoạt động 2 (Tr. 49),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0137-STT10,6,Bài 10: Sơ đồ tư duy,Mục 3 (Tr. 50),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0138-STT11,6,Bài 10: Sơ đồ tư duy,Vận dụng 1 (Tr. 53),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0139-STT12,6,Bài 10: Sơ đồ tư duy,Hoạt động 1 (Tr. 48),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0140-STT13,6,Bài 10: Sơ đồ tư duy,Thực hành (Tr. 50),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0141-STT14,6,Bài 10: Sơ đồ tư duy,Luyện tập (SGV Tr. 63),LM-SGV-TIN6-4918798731#F0246,SGV,Bài 10. SƠ ĐỒ TƯ DUY,61,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_10/sgv_tin_6_bai_10.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0142-STT1,6,Bài 11: Định dạng văn bản,Mục 1. Phần mềm soạn thảo văn bản (Tr. 54),LM-SGK-TIN6-0001#F0139,SGK,Bài 11. ĐỊNH DẠNG VĂN BẢN,48,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_11/tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0143-STT2,6,Bài 11: Định dạng văn bản,Mục 2. Định dạng văn bản (Tr. 54),LM-SGK-TIN6-0001#F0138,SGK,Bài 11. ĐỊNH DẠNG VĂN BẢN,48,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_11/tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0144-STT3,6,Bài 11: Định dạng văn bản,Mục 2. Định dạng văn bản (Tr. 54),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0145-STT4,6,Bài 11: Định dạng văn bản,Mục 1. Hoạt động 1 (Tr. 54),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0146-STT5,6,Bài 11: Định dạng văn bản,Mục 2. Kiến thức mới (Tr. 54),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
