sample_id,review_reason,priority,suggested_question_to_hnmu,related_criterion_ids,evidence_fragment_ids,checked_by,checked_at,shard_id
HNMU-G8-R0084-STT13,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0113,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0085-STT14,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0116,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0086-STT1,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0120,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0087-STT2,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0088-STT3,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0120,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0089-STT4,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0090-STT5,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0091-STT6,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0092-STT7,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0093-STT8,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0094-STT9,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0095-STT10,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0096-STT11,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0122,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0097-STT12,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0098-STT13,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0099-STT14,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0119,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0100-STT1,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0101-STT2,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0102-STT3,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0103-STT4,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0104-STT5,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0105-STT6,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0106-STT7,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0107-STT8,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0108-STT9,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0109-STT10,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0110-STT11,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0111-STT12,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0112-STT13,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0113-STT14,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0114-STT1,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0115-STT2,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0116-STT3,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0117-STT4,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0118-STT5,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0119-STT6,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0120-STT7,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0121-STT8,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0122-STT9,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0123-STT10,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0124-STT11,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0125-STT12,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0126-STT13,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0127-STT14,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0128-STT1,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0129-STT2,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0130-STT3,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0131-STT4,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0132-STT5,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0133-STT6,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0134-STT7,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0135-STT8,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0136-STT9,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0137-STT10,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0138-STT11,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0139-STT12,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0140-STT13,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0141-STT14,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
