sample_id,source_file,source_row_number,grade,lesson,quality_decision,confidence_score,failure_reasons,blocking_criterion_ids,suggested_reviewer_action,needs_hnmu_review,needs_learning_resource_review,needs_sgv_verification,evidence_fragment_ids,checked_by,checked_at,source_shard
HNMU-G8-R0128-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,128,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0129-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,129,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0130-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,130,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0131-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,131,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0132-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,132,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0133-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,133,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0134-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,134,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0135-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,135,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0136-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,136,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0137-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,137,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0138-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,138,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0139-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,139,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0140-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,140,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0141-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,141,8,Bài 10a. Định dạng nâng cao cho trang chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0142-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,142,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0143-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,143,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0144-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,144,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0145-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,145,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0146-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,146,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0147-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,147,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0148-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,148,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0149-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,149,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0150-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,150,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0151-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,151,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
HNMU-G8-R0152-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,152,8,Bài 11a. Sử dụng bản mẫu tạo bài trình chiếu,need_human_review,0.33,"RAW-CON-01: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn câu hỏi khớp với bài/vị trí SGK/SGV. | RAW-CON-02: Chưa truy xuất được fragment SGV phù hợp để xác nhận chắc chắn đáp án SGV khớp với câu hỏi. | RAW-CON-04: Chưa truy xuất được fragment SGK/SGV phù hợp để xác nhận chắc chắn hội thoại bám đúng đáp án và nội dung bài học. | RAW-CON-06: Chưa truy xuất được fragment học liệu phù hợp để loại trừ chắc chắn nguy cơ nội dung bịa hoặc lệch học liệu. | RAW-CON-07: Chưa truy xuất được fragment học liệu phù hợp để xác nhận chắc chắn sự nhất quán giữa chủ đề, bài học, vị trí và hội thoại.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_01
