sample_id,suggested_quality_decision,confidence_score,main_failure_reasons,needs_hnmu_review,needs_learning_resource_review,needs_sgv_verification,source_checklist_rows,checked_by,checked_at,shard_id
HNMU-G8-R0111-STT12,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0112-STT13,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0113-STT14,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0114-STT1,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0115-STT2,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0116-STT3,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0117-STT4,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0118-STT5,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0119-STT6,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0120-STT7,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0121-STT8,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0122-STT9,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0123-STT10,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0124-STT11,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0125-STT12,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0126-STT13,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0127-STT14,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0128-STT1,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0129-STT2,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0130-STT3,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0131-STT4,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0132-STT5,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0133-STT6,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0134-STT7,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0135-STT8,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
HNMU-G8-R0136-STT9,needs_human_review,0.33,"RAW-CON-01=uncertain: Câu hỏi nhìn chung khớp bài/vị trí, nhưng evidence học liệu đang ở trạng thái draft hoặc chưa tìm được fragment đủ chắc. | RAW-CON-02=uncertain: Đáp án SGV nhìn chung phù hợp câu hỏi, nhưng fragment học liệu chỉ ở mức draft hoặc chưa có fragment xác nhận. | RAW-CON-04=uncertain: Hội thoại có xu hướng bám đáp án, nhưng fragment chỉ là draft hoặc chưa có fragment nên chưa chốt được mức khớp. | RAW-CON-06=uncertain: Chưa thấy bằng chứng rõ của nội dung bịa học liệu, nhưng evidence còn draft hoặc thiếu fragment nên chưa thể chốt. | RAW-CON-07=uncertain: Chủ đề, bài học, vị trí và hội thoại nhìn chung cùng nội dung, nhưng evidence học liệu chưa đủ chắc để xác nhận dứt khoát.",true,true,true,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,orchestrator-full-sync-from-evidence-policy-checklist,2026-07-19T22:35:20+07:00,shard_01
