sample_id,review_reason,priority,suggested_question_to_hnmu,related_criterion_ids,evidence_fragment_ids,checked_by,checked_at,shard_id
HNMU-G8-R0148-STT7,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_01
HNMU-G8-R0149-STT8,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_01
HNMU-G8-R0150-STT9,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_01
HNMU-G8-R0151-STT10,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_01
HNMU-G8-R0152-STT11,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_01
HNMU-G8-R0153-STT12,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_01
HNMU-G8-R0154-STT13,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_01
HNMU-G8-R0155-STT14,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_01
HNMU-G8-R0202-STT5,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0207-STT10,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-02,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-02,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0208-STT11,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-02,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-02,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0212-STT1,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0224-STT13,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0232-STT7,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0237-STT12,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0244-STT5,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0245-STT6,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0247-STT8,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0254-STT1,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0261-STT8,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0262-STT9,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G8-R0272-STT5,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0003-STT2,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0006-STT5,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0007-STT6,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0009-STT8,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0014-STT13,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0017-STT2,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0018-STT3,Có tiêu chí chưa chắc cần rà soát: RAW-DUP-03;RAW-DUP-04,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-DUP-03;RAW-DUP-04,LM-SGK-TIN9-0001#F0015,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0020-STT5,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0021-STT6,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0022-STT7,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0024-STT9,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0025-STT10,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0032-STT3,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01;RAW-DUP-03;RAW-DUP-04,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01;RAW-DUP-03;RAW-DUP-04,LM-SGK-TIN9-0001#F0020,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0035-STT6,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0037-STT8,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0038-STT9,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0039-STT10,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0048-STT5,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0049-STT6,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0050-STT7,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0051-STT8,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0052-STT9,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0060-STT3,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0061-STT4,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0062-STT5,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0064-STT7,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0066-STT9,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0071-STT14,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0077-STT6,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0079-STT8,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0080-STT9,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0083-STT12,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0090-STT5,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0092-STT7,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0095-STT10,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0099-STT14,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0101-STT2,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0105-STT6,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0106-STT7,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0107-STT8,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-02,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-02,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0108-STT9,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0113-STT14,Có tiêu chí sư phạm/giàn giáo cần rà soát: RAW-PED-01,trung bình,"Vui lòng rà soát các tiêu chí được liệt kê và cho biết mẫu nên giữ, sửa hay loại khỏi batch hiện tại.",RAW-PED-01,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_02
HNMU-G9-R0114-STT1,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,cao,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_03
HNMU-G9-R0115-STT2,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,cao,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_03
HNMU-G9-R0116-STT3,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,cao,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_03
HNMU-G9-R0117-STT4,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,cao,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_03
HNMU-G9-R0118-STT5,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,cao,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_03
HNMU-G9-R0119-STT6,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,cao,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_03
HNMU-G9-R0120-STT7,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,cao,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_03
HNMU-G9-R0121-STT8,Có tiêu chí đối chiếu học liệu còn chưa chắc vì chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,cao,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không, hoặc bổ sung vị trí học liệu rõ hơn nếu có.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-comprehensive-sync-from-checklist,2026-07-19T23:24:16+07:00,shard_03
