sample_id,criterion_id,criterion_group,criterion_name,result,confidence_score,evidence_fragment_id,evidence_source,evidence_match_reason,reason,suggested_reviewer_action,checked_by,checked_at
HNMU-G6-R0204-STT7,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,uncertain,0.52,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Không có fragment SGV đủ chắc; dùng SGK hoặc evidence metadata như căn cứ phụ.,Có đáp án SGV trong raw data nhưng retrieval chưa tìm được SGV tương ứng đủ chắc.,ask_hnmu_review,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-CON-03,consistency,Hội thoại bám câu hỏi,pass,0.76,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa câu hỏi/đáp án và hội thoại.,Hội thoại có từ khóa/nội dung liên quan trực tiếp tới câu hỏi hoặc đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-CON-04,consistency,Hội thoại bám đáp án,pass,0.73,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa đáp án SGV và hội thoại.,Hội thoại hướng tới nội dung trong đáp án SGV.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-CON-05,consistency,Mức nhận thức hợp lý,pass,0.70,,,So khớp heuristic giữa động từ câu hỏi và Mức Bloom.,"Mức raw là Thông hiểu, phù hợp sơ bộ với dạng câu hỏi.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-PED-01,pedagogy,Có dấu hiệu dàn giáo,pass,0.78,,,Đếm câu hỏi/gợi mở và cue dàn giáo trong lượt AI.,"Gia sư có dấu hiệu hỏi/gợi mở, chia nhỏ hoặc kiểm tra hiểu biết trước khi kết luận.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-PED-02,pedagogy,Không lộ đáp án quá sớm,pass,0.74,,,So khớp lượt AI đầu với đáp án SGV.,Lượt AI đầu không có dấu hiệu đưa thẳng toàn bộ đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-PED-03,pedagogy,Trình tự hội thoại hợp lý,pass,0.76,,,Kiểm thứ tự lượt nói HS/AI.,Hội thoại bắt đầu từ vấn đề của học sinh và có tương tác qua lại.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-PED-04,pedagogy,Lượt nói có giá trị,pass,0.73,,,Đếm lượt AI chung chung/ngắn.,Phần lớn lượt AI có nội dung liên quan tới học tập.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-PED-05,pedagogy,Phù hợp lứa tuổi,pass,0.65,,,Heuristic độ dài và giọng hướng dẫn.,"Ngôn ngữ nhìn chung gần gũi, không quá dài ở từng lượt AI; vẫn nên lấy mẫu để HNMU soi thêm.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-PED-06,pedagogy,Không thay thế bằng câu trả lời lạc hướng,pass,0.72,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa câu hỏi/đáp án với hội thoại.,Chưa thấy dấu hiệu gia sư né hoặc chuyển sang nội dung không liên quan.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-DUP-03,duplicate_risk,Biến thể tầm thường,pass,0.70,,,Không có trong duplicate_candidates.csv của Plan 04.,Chưa có cờ trùng/gần trùng từ kiểm cơ học.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0204-STT7,RAW-DUP-04,duplicate_risk,Khuôn AI lặp lại,pass,0.70,,,So prefix lượt AI đầu và duplicate candidates trong shard.,Chưa thấy dấu hiệu khuôn hội thoại lặp lại nổi bật ở shard 01.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-STR-02,structure,Không thiếu trường lõi,pass,0.93,,,Kiểm trực tiếp trên dòng normalized.,"Câu hỏi, đáp án SGV và hội thoại đều có nội dung.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-STR-03,structure,Có nhãn lượt nói,pass,0.90,,,Kiểm nhãn đầu dòng trong hội thoại.,Hội thoại có nhãn HS/AI hợp lệ.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-STR-04,structure,Hội thoại đủ dài để kiểm,pass,0.88,,,Đếm lượt nói và độ dài hội thoại.,"Hội thoại có 7 lượt nói, đủ để kiểm sơ bộ.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.76,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Dùng top fragment từ metadata_consistency_flags.csv theo câu hỏi/đáp án và metadata bài học.,Câu hỏi có evidence cùng lớp/bài/vị trí đủ dùng cho audit shard; vì fragment còn trạng thái draft nên confidence không đặt quá cao.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,uncertain,0.52,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Không có fragment SGV đủ chắc; dùng SGK hoặc evidence metadata như căn cứ phụ.,Có đáp án SGV trong raw data nhưng retrieval chưa tìm được SGV tương ứng đủ chắc.,ask_hnmu_review,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-CON-03,consistency,Hội thoại bám câu hỏi,pass,0.76,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa câu hỏi/đáp án và hội thoại.,Hội thoại có từ khóa/nội dung liên quan trực tiếp tới câu hỏi hoặc đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-CON-04,consistency,Hội thoại bám đáp án,pass,0.73,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa đáp án SGV và hội thoại.,Hội thoại hướng tới nội dung trong đáp án SGV.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-CON-05,consistency,Mức nhận thức hợp lý,pass,0.70,,,So khớp heuristic giữa động từ câu hỏi và Mức Bloom.,"Mức raw là Thông hiểu, phù hợp sơ bộ với dạng câu hỏi.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-PED-01,pedagogy,Có dấu hiệu dàn giáo,pass,0.78,,,Đếm câu hỏi/gợi mở và cue dàn giáo trong lượt AI.,"Gia sư có dấu hiệu hỏi/gợi mở, chia nhỏ hoặc kiểm tra hiểu biết trước khi kết luận.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-PED-02,pedagogy,Không lộ đáp án quá sớm,pass,0.74,,,So khớp lượt AI đầu với đáp án SGV.,Lượt AI đầu không có dấu hiệu đưa thẳng toàn bộ đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-PED-03,pedagogy,Trình tự hội thoại hợp lý,pass,0.76,,,Kiểm thứ tự lượt nói HS/AI.,Hội thoại bắt đầu từ vấn đề của học sinh và có tương tác qua lại.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-PED-04,pedagogy,Lượt nói có giá trị,pass,0.73,,,Đếm lượt AI chung chung/ngắn.,Phần lớn lượt AI có nội dung liên quan tới học tập.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-PED-05,pedagogy,Phù hợp lứa tuổi,pass,0.65,,,Heuristic độ dài và giọng hướng dẫn.,"Ngôn ngữ nhìn chung gần gũi, không quá dài ở từng lượt AI; vẫn nên lấy mẫu để HNMU soi thêm.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-PED-06,pedagogy,Không thay thế bằng câu trả lời lạc hướng,pass,0.72,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa câu hỏi/đáp án với hội thoại.,Chưa thấy dấu hiệu gia sư né hoặc chuyển sang nội dung không liên quan.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-DUP-03,duplicate_risk,Biến thể tầm thường,pass,0.70,,,Không có trong duplicate_candidates.csv của Plan 04.,Chưa có cờ trùng/gần trùng từ kiểm cơ học.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0205-STT8,RAW-DUP-04,duplicate_risk,Khuôn AI lặp lại,pass,0.70,,,So prefix lượt AI đầu và duplicate candidates trong shard.,Chưa thấy dấu hiệu khuôn hội thoại lặp lại nổi bật ở shard 01.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-STR-02,structure,Không thiếu trường lõi,pass,0.93,,,Kiểm trực tiếp trên dòng normalized.,"Câu hỏi, đáp án SGV và hội thoại đều có nội dung.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-STR-03,structure,Có nhãn lượt nói,pass,0.90,,,Kiểm nhãn đầu dòng trong hội thoại.,Hội thoại có nhãn HS/AI hợp lệ.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-STR-04,structure,Hội thoại đủ dài để kiểm,pass,0.88,,,Đếm lượt nói và độ dài hội thoại.,"Hội thoại có 6 lượt nói, đủ để kiểm sơ bộ.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.76,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Dùng top fragment từ metadata_consistency_flags.csv theo câu hỏi/đáp án và metadata bài học.,Câu hỏi có evidence cùng lớp/bài/vị trí đủ dùng cho audit shard; vì fragment còn trạng thái draft nên confidence không đặt quá cao.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,uncertain,0.52,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Không có fragment SGV đủ chắc; dùng SGK hoặc evidence metadata như căn cứ phụ.,Có đáp án SGV trong raw data nhưng retrieval chưa tìm được SGV tương ứng đủ chắc.,ask_hnmu_review,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-CON-03,consistency,Hội thoại bám câu hỏi,pass,0.76,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa câu hỏi/đáp án và hội thoại.,Hội thoại có từ khóa/nội dung liên quan trực tiếp tới câu hỏi hoặc đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-CON-04,consistency,Hội thoại bám đáp án,pass,0.73,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa đáp án SGV và hội thoại.,Hội thoại hướng tới nội dung trong đáp án SGV.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-CON-05,consistency,Mức nhận thức hợp lý,pass,0.70,,,So khớp heuristic giữa động từ câu hỏi và Mức Bloom.,"Mức raw là Thông hiểu, phù hợp sơ bộ với dạng câu hỏi.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-PED-01,pedagogy,Có dấu hiệu dàn giáo,pass,0.78,,,Đếm câu hỏi/gợi mở và cue dàn giáo trong lượt AI.,"Gia sư có dấu hiệu hỏi/gợi mở, chia nhỏ hoặc kiểm tra hiểu biết trước khi kết luận.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-PED-02,pedagogy,Không lộ đáp án quá sớm,pass,0.74,,,So khớp lượt AI đầu với đáp án SGV.,Lượt AI đầu không có dấu hiệu đưa thẳng toàn bộ đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-PED-03,pedagogy,Trình tự hội thoại hợp lý,pass,0.76,,,Kiểm thứ tự lượt nói HS/AI.,Hội thoại bắt đầu từ vấn đề của học sinh và có tương tác qua lại.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-PED-04,pedagogy,Lượt nói có giá trị,pass,0.73,,,Đếm lượt AI chung chung/ngắn.,Phần lớn lượt AI có nội dung liên quan tới học tập.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-PED-05,pedagogy,Phù hợp lứa tuổi,pass,0.65,,,Heuristic độ dài và giọng hướng dẫn.,"Ngôn ngữ nhìn chung gần gũi, không quá dài ở từng lượt AI; vẫn nên lấy mẫu để HNMU soi thêm.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-PED-06,pedagogy,Không thay thế bằng câu trả lời lạc hướng,pass,0.72,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa câu hỏi/đáp án với hội thoại.,Chưa thấy dấu hiệu gia sư né hoặc chuyển sang nội dung không liên quan.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-DUP-03,duplicate_risk,Biến thể tầm thường,pass,0.70,,,Không có trong duplicate_candidates.csv của Plan 04.,Chưa có cờ trùng/gần trùng từ kiểm cơ học.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0206-STT9,RAW-DUP-04,duplicate_risk,Khuôn AI lặp lại,pass,0.70,,,So prefix lượt AI đầu và duplicate candidates trong shard.,Chưa thấy dấu hiệu khuôn hội thoại lặp lại nổi bật ở shard 01.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-STR-02,structure,Không thiếu trường lõi,pass,0.93,,,Kiểm trực tiếp trên dòng normalized.,"Câu hỏi, đáp án SGV và hội thoại đều có nội dung.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-STR-03,structure,Có nhãn lượt nói,pass,0.90,,,Kiểm nhãn đầu dòng trong hội thoại.,Hội thoại có nhãn HS/AI hợp lệ.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-STR-04,structure,Hội thoại đủ dài để kiểm,pass,0.88,,,Đếm lượt nói và độ dài hội thoại.,"Hội thoại có 6 lượt nói, đủ để kiểm sơ bộ.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.76,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Dùng top fragment từ metadata_consistency_flags.csv theo câu hỏi/đáp án và metadata bài học.,Câu hỏi có evidence cùng lớp/bài/vị trí đủ dùng cho audit shard; vì fragment còn trạng thái draft nên confidence không đặt quá cao.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,uncertain,0.52,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Không có fragment SGV đủ chắc; dùng SGK hoặc evidence metadata như căn cứ phụ.,Có đáp án SGV trong raw data nhưng retrieval chưa tìm được SGV tương ứng đủ chắc.,ask_hnmu_review,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-CON-03,consistency,Hội thoại bám câu hỏi,pass,0.76,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa câu hỏi/đáp án và hội thoại.,Hội thoại có từ khóa/nội dung liên quan trực tiếp tới câu hỏi hoặc đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-CON-04,consistency,Hội thoại bám đáp án,pass,0.73,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa đáp án SGV và hội thoại.,Hội thoại hướng tới nội dung trong đáp án SGV.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-CON-05,consistency,Mức nhận thức hợp lý,uncertain,0.58,,,So khớp heuristic giữa động từ câu hỏi và Mức Bloom.,"Mức raw là Thông hiểu, trong khi câu hỏi có dấu hiệu Vận dụng; cần người xem lại.",ask_hnmu_review,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-PED-01,pedagogy,Có dấu hiệu dàn giáo,pass,0.78,,,Đếm câu hỏi/gợi mở và cue dàn giáo trong lượt AI.,"Gia sư có dấu hiệu hỏi/gợi mở, chia nhỏ hoặc kiểm tra hiểu biết trước khi kết luận.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-PED-02,pedagogy,Không lộ đáp án quá sớm,pass,0.74,,,So khớp lượt AI đầu với đáp án SGV.,Lượt AI đầu không có dấu hiệu đưa thẳng toàn bộ đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-PED-03,pedagogy,Trình tự hội thoại hợp lý,pass,0.76,,,Kiểm thứ tự lượt nói HS/AI.,Hội thoại bắt đầu từ vấn đề của học sinh và có tương tác qua lại.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-PED-04,pedagogy,Lượt nói có giá trị,pass,0.73,,,Đếm lượt AI chung chung/ngắn.,Phần lớn lượt AI có nội dung liên quan tới học tập.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-PED-05,pedagogy,Phù hợp lứa tuổi,pass,0.65,,,Heuristic độ dài và giọng hướng dẫn.,"Ngôn ngữ nhìn chung gần gũi, không quá dài ở từng lượt AI; vẫn nên lấy mẫu để HNMU soi thêm.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-PED-06,pedagogy,Không thay thế bằng câu trả lời lạc hướng,pass,0.72,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa câu hỏi/đáp án với hội thoại.,Chưa thấy dấu hiệu gia sư né hoặc chuyển sang nội dung không liên quan.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-DUP-03,duplicate_risk,Biến thể tầm thường,pass,0.70,,,Không có trong duplicate_candidates.csv của Plan 04.,Chưa có cờ trùng/gần trùng từ kiểm cơ học.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0207-STT10,RAW-DUP-04,duplicate_risk,Khuôn AI lặp lại,pass,0.70,,,So prefix lượt AI đầu và duplicate candidates trong shard.,Chưa thấy dấu hiệu khuôn hội thoại lặp lại nổi bật ở shard 01.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-STR-02,structure,Không thiếu trường lõi,pass,0.93,,,Kiểm trực tiếp trên dòng normalized.,"Câu hỏi, đáp án SGV và hội thoại đều có nội dung.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-STR-03,structure,Có nhãn lượt nói,pass,0.90,,,Kiểm nhãn đầu dòng trong hội thoại.,Hội thoại có nhãn HS/AI hợp lệ.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-STR-04,structure,Hội thoại đủ dài để kiểm,pass,0.88,,,Đếm lượt nói và độ dài hội thoại.,"Hội thoại có 6 lượt nói, đủ để kiểm sơ bộ.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.76,LM-SGK-TIN6-0001#F0198,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Dùng top fragment từ metadata_consistency_flags.csv theo câu hỏi/đáp án và metadata bài học.,Câu hỏi có evidence cùng lớp/bài/vị trí đủ dùng cho audit shard; vì fragment còn trạng thái draft nên confidence không đặt quá cao.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,uncertain,0.52,LM-SGK-TIN6-0001#F0198,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Không có fragment SGV đủ chắc; dùng SGK hoặc evidence metadata như căn cứ phụ.,Có đáp án SGV trong raw data nhưng retrieval chưa tìm được SGV tương ứng đủ chắc.,ask_hnmu_review,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-CON-03,consistency,Hội thoại bám câu hỏi,pass,0.76,LM-SGK-TIN6-0001#F0198,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa câu hỏi/đáp án và hội thoại.,Hội thoại có từ khóa/nội dung liên quan trực tiếp tới câu hỏi hoặc đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-CON-04,consistency,Hội thoại bám đáp án,pass,0.73,LM-SGK-TIN6-0001#F0198,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,So khớp từ khóa giữa đáp án SGV và hội thoại.,Hội thoại hướng tới nội dung trong đáp án SGV.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-CON-05,consistency,Mức nhận thức hợp lý,pass,0.70,,,So khớp heuristic giữa động từ câu hỏi và Mức Bloom.,"Mức raw là Vận dụng, phù hợp sơ bộ với dạng câu hỏi.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-PED-01,pedagogy,Có dấu hiệu dàn giáo,pass,0.78,,,Đếm câu hỏi/gợi mở và cue dàn giáo trong lượt AI.,"Gia sư có dấu hiệu hỏi/gợi mở, chia nhỏ hoặc kiểm tra hiểu biết trước khi kết luận.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-PED-02,pedagogy,Không lộ đáp án quá sớm,pass,0.74,,,So khớp lượt AI đầu với đáp án SGV.,Lượt AI đầu không có dấu hiệu đưa thẳng toàn bộ đáp án.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-PED-03,pedagogy,Trình tự hội thoại hợp lý,pass,0.76,,,Kiểm thứ tự lượt nói HS/AI.,Hội thoại bắt đầu từ vấn đề của học sinh và có tương tác qua lại.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-PED-04,pedagogy,Lượt nói có giá trị,pass,0.73,,,Đếm lượt AI chung chung/ngắn.,Phần lớn lượt AI có nội dung liên quan tới học tập.,keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
HNMU-G6-R0208-STT11,RAW-PED-05,pedagogy,Phù hợp lứa tuổi,pass,0.65,,,Heuristic độ dài và giọng hướng dẫn.,"Ngôn ngữ nhìn chung gần gũi, không quá dài ở từng lượt AI; vẫn nên lấy mẫu để HNMU soi thêm.",keep,hnmu-dialogue-auditor(single-agent-shard-01),2026-07-17T23:19:58+07:00
