sample_id,criterion_id,criterion_group,criterion_name,result,confidence_score,evidence_fragment_id,evidence_source,evidence_match_reason,reason,suggested_reviewer_action,checked_by,checked_at
HNMU-G6-R0166-STT11,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0271,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0166-STT11,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0271,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0167-STT12,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0172,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_12/tin_6_bai_12.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0167-STT12,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0172,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_12/tin_6_bai_12.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0168-STT13,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0271,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0168-STT13,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0271,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0169-STT14,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0271,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0169-STT14,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGV-TIN6-4918798731#F0271,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0198-STT1,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0192,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0198-STT1,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0192,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0199-STT2,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0193,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0199-STT2,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0193,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0200-STT3,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0200-STT3,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0201-STT4,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0196,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0201-STT4,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0196,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0202-STT5,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0202-STT5,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0203-STT6,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0203-STT6,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0204-STT7,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0204-STT7,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0205-STT8,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0205-STT8,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0206-STT9,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0206-STT9,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0207-STT10,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0207-STT10,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0208-STT11,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0198,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0208-STT11,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0198,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0209-STT12,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0209-STT12,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0210-STT13,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0210-STT13,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0211-STT14,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0211-STT14,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0190,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,"Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; metadata, câu hỏi, đáp án và hội thoại đều xoay quanh cùng nội dung.","Chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại cùng nói về một nội dung, không thấy lệch bài rõ ràng.",keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0016-STT1,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0017,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0016-STT1,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0017,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0017-STT2,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0018,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0017-STT2,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0018,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0018-STT3,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0018,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0018-STT3,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0018,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0019-STT4,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0020,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0019-STT4,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0020,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0020-STT5,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0014,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0020-STT5,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0014,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0021-STT6,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGK-TIN6-0001#F0020,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01 của cùng mẫu; hội thoại không có chi tiết vượt khỏi nội dung bài học tương ứng.,Không thấy nội dung bịa học liệu hoặc trái với SGK/SGV trong hội thoại.,keep,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
HNMU-G6-R0021-STT6,RAW-CON-07,consistency,Nhất quán metadata,uncertain,0.54,LM-SGK-TIN6-0001#F0020,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_2/tin_6_bai_2.md,Tái dùng fragment đã khớp ở RAW-CON-01; do RAW-CON-05 của cùng mẫu còn chưa chắc nên mức nhất quán metadata chưa đủ mạnh để chốt pass.,"Mức Bloom hoặc metadata ở mẫu này còn mơ hồ, nên chưa chốt được mức nhất quán hoàn toàn giữa chủ đề, bài học, vị trí, câu hỏi, đáp án và hội thoại.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-01,2026-07-17T23:59:59+07:00
