sample_id,criterion_id,criterion_group,criterion_name,result,confidence_score,evidence_fragment_id,evidence_source,evidence_match_reason,reason,suggested_reviewer_action,checked_by,checked_at
HNMU-G8-R0197-STT14,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGK-TIN8-0001#F0221,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10b/tin_8_bai_10b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Vận dụng tổng hợp các công cụ: làm mờ nền (Blur) và thêm văn bản (Text) để thiết kế ảnh quảng cáo (poster) nổi bật chữ.' khớp đúng bài [10b] Thêm văn bản, tạo hiệu ứng cho ảnh và vị trí Vận dụng (Trang 69); evidence LM-SGK-TIN8-0001#F0221 thuộc đúng Bài 10B. Thêm văn bản, tạo hiệu ứng cho ảnh, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0197-STT14,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGK-TIN8-0001#F0221,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10b/tin_8_bai_10b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.","Đáp án SGV 'Chọn lớp ảnh phong cảnh -> Filters -> Gaussian Blur làm mờ -> Chọn Text Tool -> Gõ nội dung thông điệp (chữ to, màu tương phản) -> Căn chỉnh chữ ra giữa.' trả lời trực tiếp cho câu hỏi 'Vận dụng tổng hợp các công cụ: làm mờ nền (Blur) và thêm văn bản (Text) để thiết kế ảnh quảng cáo (poster) nổi bật chữ.'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [10b] Thêm văn bản, tạo hiệu ứng cho ảnh.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0197-STT14,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGK-TIN8-0001#F0221,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10b/tin_8_bai_10b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.","Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thêm văn bản, tạo hiệu ứng cho ảnh; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0197-STT14,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGK-TIN8-0001#F0221,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10b/tin_8_bai_10b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0198-STT1,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Nhận diện được lệnh dùng để chèn một bức ảnh khác vào dự án đang mở dưới dạng một lớp (layer) mới.' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 3. Ghép ảnh vào tờ rơi (Trang 72); evidence LM-SGV-TIN8-4923610683#F0302 thuộc đúng Bài 11B. THỰC HÀNH TỔNG HỢP, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0198-STT1,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.",Đáp án SGV 'Lệnh File / Open as Layers.' trả lời trực tiếp cho câu hỏi 'Nhận diện được lệnh dùng để chèn một bức ảnh khác vào dự án đang mở dưới dạng một lớp (layer) mới.'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [11b] Thực hành tổng hợp.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0198-STT1,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.",Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thực hành tổng hợp; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0198-STT1,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0199-STT2,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Nêu được tên công cụ dùng để di chuyển ảnh mới chèn đến vị trí mong muốn trên tờ rơi.' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 3. Ghép ảnh vào tờ rơi (Trang 72); evidence LM-SGV-TIN8-4923610683#F0302 thuộc đúng Bài 11B. THỰC HÀNH TỔNG HỢP, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0199-STT2,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.",Đáp án SGV 'Công cụ Move (biểu tượng mũi tên 4 chiều).' trả lời trực tiếp cho câu hỏi 'Nêu được tên công cụ dùng để di chuyển ảnh mới chèn đến vị trí mong muốn trên tờ rơi.'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [11b] Thực hành tổng hợp.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0199-STT2,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.",Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thực hành tổng hợp; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0199-STT2,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0200-STT3,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Nhận diện lệnh dùng để trộn/gộp lớp phía trên xuống lớp phía dưới.' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 2. Tạo khung viền (Trang 71); evidence LM-SGV-TIN8-4923610683#F0302 thuộc đúng Bài 11B. THỰC HÀNH TỔNG HỢP, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0200-STT3,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.",Đáp án SGV 'Lệnh Merge Down (chuột phải vào lớp chọn Merge Down).' trả lời trực tiếp cho câu hỏi 'Nhận diện lệnh dùng để trộn/gộp lớp phía trên xuống lớp phía dưới.'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [11b] Thực hành tổng hợp.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0200-STT3,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.",Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thực hành tổng hợp; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0200-STT3,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0201-STT4,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGK-TIN8-0001#F0246,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_11b/tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Nêu được tên công cụ dùng để tô màu chuyển sắc (từ màu này sang màu khác) cho khung viền.' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 2. Tạo khung viền (Trang 71); evidence LM-SGK-TIN8-0001#F0246 thuộc đúng Bài 11B. Thực hành tổng hợp, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0201-STT4,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGK-TIN8-0001#F0246,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_11b/tin_8_bai_11b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.",Đáp án SGV 'Công cụ Gradient.' trả lời trực tiếp cho câu hỏi 'Nêu được tên công cụ dùng để tô màu chuyển sắc (từ màu này sang màu khác) cho khung viền.'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [11b] Thực hành tổng hợp.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0201-STT4,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGK-TIN8-0001#F0246,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_11b/tin_8_bai_11b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.",Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thực hành tổng hợp; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0201-STT4,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGK-TIN8-0001#F0246,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_11b/tin_8_bai_11b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0202-STT5,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Giải thích được lí do vì sao phải tạo một lớp mới (New Layer) có kích thước lớn hơn ảnh gốc để làm khung viền.' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 2. Tạo khung viền (Trang 70); evidence LM-SGV-TIN8-4923610683#F0302 thuộc đúng Bài 11B. THỰC HÀNH TỔNG HỢP, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0202-STT5,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.","Đáp án SGV 'Lớp mới tách biệt giúp không làm hỏng ảnh gốc. Kích thước phải lớn hơn để khi đặt ảnh gốc lên trên, phần viền thừa của lớp mới sẽ lộ ra tạo thành khung.' trả lời trực tiếp cho câu hỏi 'Giải thích được lí do vì sao phải tạo một lớp mới (New Layer) có kích thước lớn hơn ảnh gốc để làm khung viền.'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [11b] Thực hành tổng hợp.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0202-STT5,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.",Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thực hành tổng hợp; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0202-STT5,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0203-STT6,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Trình bày được cách sắp xếp thứ tự lớp (Layer) để hình ảnh gốc hiển thị được trên nền khung viền.' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 2. Tạo khung viền (Trang 71); evidence LM-SGV-TIN8-4923610683#F0302 thuộc đúng Bài 11B. THỰC HÀNH TỔNG HỢP, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0203-STT6,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.","Đáp án SGV 'Dùng chuột kéo thả lớp ""Khungvien"" xuống dưới lớp ảnh gốc (hoặc kéo lớp ảnh gốc lên trên) trong bảng điều khiển Layers.' trả lời trực tiếp cho câu hỏi 'Trình bày được cách sắp xếp thứ tự lớp (Layer) để hình ảnh gốc hiển thị được trên nền khung viền.'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [11b] Thực hành tổng hợp.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0203-STT6,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.",Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thực hành tổng hợp; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0203-STT6,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0204-STT7,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Phân biệt được tác dụng của hai lệnh: ""File > Open"" và ""File > Open as Layers"".' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 3. Ghép ảnh vào tờ rơi (Trang 72); evidence LM-SGV-TIN8-4923610683#F0302 thuộc đúng Bài 11B. THỰC HÀNH TỔNG HỢP, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0204-STT7,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.","Đáp án SGV 'Open: Mở một tệp ảnh thành một dự án (tab) làm việc hoàn toàn mới. Open as Layers: Chèn một tệp ảnh vào dự án hiện tại dưới dạng một lớp mới xếp chồng lên.' trả lời trực tiếp cho câu hỏi 'Phân biệt được tác dụng của hai lệnh: ""File > Open"" và ""File > Open as Layers"".'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [11b] Thực hành tổng hợp.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0204-STT7,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.",Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thực hành tổng hợp; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0204-STT7,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0205-STT8,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Hiểu được tại sao thường phải sử dụng công cụ Scale sau khi chèn một ảnh mới vào tờ rơi.' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 3. Ghép ảnh vào tờ rơi (Trang 72); evidence LM-SGV-TIN8-4923610683#F0302 thuộc đúng Bài 11B. THỰC HÀNH TỔNG HỢP, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0205-STT8,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.80,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Đáp án SGV và fragment học liệu cùng quy về đúng bài; dù evidence là draft, nội dung trả lời vẫn khớp câu hỏi.",Đáp án SGV 'Ảnh mới chèn thường có kích thước (độ phân giải) không khớp với tờ rơi (quá to hoặc quá nhỏ). Scale giúp thu phóng ảnh vừa vặn với bố cục thiết kế.' trả lời trực tiếp cho câu hỏi 'Hiểu được tại sao thường phải sử dụng công cụ Scale sau khi chèn một ảnh mới vào tờ rơi.'; hội thoại bám cùng nội dung nên không có mâu thuẫn với evidence của bài [11b] Thực hành tổng hợp.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0205-STT8,RAW-CON-06,consistency,Không bịa học liệu,pass,0.78,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Các thuật ngữ và thao tác trong dialogue đều nằm trong phạm vi fragment evidence của đúng bài, không có dấu hiệu bịa học liệu rõ.",Hội thoại chỉ triển khai các khái niệm/thao tác nằm trong phạm vi bài Thực hành tổng hợp; không thấy chi tiết trái SGK/SGV hay bịa sang học liệu khác.,Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0205-STT8,RAW-CON-07,consistency,Nhất quán metadata,pass,0.90,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,Metadata repaired theo lesson_code + lesson_key khớp với registry học liệu; canonical lesson và fragment evidence đồng nhất.,"lesson, lesson_code, canonical_lesson_id, canonical_lesson_label và evidence_lesson_title của mẫu này cùng chỉ về một bài; không có xung đột metadata sau khi map theo regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
HNMU-G8-R0206-STT9,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.82,LM-SGV-TIN8-4923610683#F0302,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,"Fragment OCR draft nhưng là evidence đúng bài, đúng lớp và đúng lesson_code theo metadata canonical.","Câu hỏi 'Giải thích được lí do bước cuối cùng luôn yêu cầu chỉnh sửa độ sáng (Brightness) và độ tương phản (Contrast).' khớp đúng bài [11b] Thực hành tổng hợp và vị trí Bước 4. Hoàn thiện sản phẩm (Trang 72); evidence LM-SGV-TIN8-4923610683#F0302 thuộc đúng Bài 11B. THỰC HÀNH TỔNG HỢP, không thấy lệch bài/vị trí sau khi repair regex-only.",Không cần hành động,hnmu-dialogue-auditor-regex-repair,2026-07-19T18:16:34+07:00
